nombre,Fecha,data
x1,31/07/2009,43.56
x1,01/08/2009,7.15
x1,02/08/2009,21.5
x1,03/08/2009,26.9
x1,04/08/2009,6.29
x1,05/08/2009,14.88
x1,06/08/2009,13.11
x1,07/08/2009,20.66
x1,08/08/2009,7.19
x1,09/08/2009,22.28
x1,10/08/2009,38.38
x1,11/08/2009,4.61
x1,12/08/2009,9.12
x1,13/08/2009,23.93
x1,14/08/2009,10.29
x1,15/08/2009,3.23
x1,16/08/2009,25.46
x1,17/08/2009,59.32
x1,18/08/2009,68.24
x1,19/08/2009,50.44
x1,20/08/2009,56.11
x1,21/08/2009,36.01
x1,22/08/2009,39.77
x1,23/08/2009,37.92
x1,24/08/2009,11.78
x1,25/08/2009,32.89
x1,26/08/2009,23.87
x1,27/08/2009,23.01
x1,28/08/2009,29.15
x1,29/08/2009,35.61
x1,30/08/2009,26.81
x1,31/08/2009,15.54
x1,01/09/2009,31.73
x1,02/09/2009,25.2
x1,03/09/2009,19.41
x1,04/09/2009,9.21
x1,05/09/2009,-3.3
x1,06/09/2009,25.84
x1,07/09/2009,50.69
x1,08/09/2009,4.95
x1,09/09/2009,32.24
x1,10/09/2009,35.88
x1,11/09/2009,34.71
x1,12/09/2009,42.07
x1,13/09/2009,22.72
x1,14/09/2009,39.8
x1,15/09/2009,29.03
x1,16/09/2009,16.35
x1,17/09/2009,20.64
x1,18/09/2009,11.15
x1,19/09/2009,24.2
x1,20/09/2009,76.77
x1,21/09/2009,34.98
x1,22/09/2009,79.41
x1,23/09/2009,42.22
x1,24/09/2009,77.91
x1,25/09/2009,78.23
x1,26/09/2009,132.24
x1,27/09/2009,97.26
x1,28/09/2009,56.96
x1,29/09/2009,53.33
x1,30/09/2009,40.9
x1,01/10/2009,21.79
x1,02/10/2009,34.88
x1,03/10/2009,27.24
x1,04/10/2009,39.28
x1,05/10/2009,18.73
x1,06/10/2009,32.56
x1,07/10/2009,38.2
x1,08/10/2009,52.44
x1,09/10/2009,36.2
x1,10/10/2009,36.98
x1,11/10/2009,29.59
x1,12/10/2009,24.09
x1,13/10/2009,13.99
x1,14/10/2009,20.66
x1,15/10/2009,16.53
x1,16/10/2009,21.44
x1,17/10/2009,21.82
x1,18/10/2009,24.55
x1,19/10/2009,25.71
x1,20/10/2009,9.06
x1,21/10/2009,27.43
x1,22/10/2009,9.68
x1,23/10/2009,10.47
x1,24/10/2009,22.78
x1,25/10/2009,23.65
x1,26/10/2009,17.43
x1,27/10/2009,25.36
x1,28/10/2009,30.13
x1,29/10/2009,13.78
x1,30/10/2009,28.58
x1,31/10/2009,10.85
x1,01/11/2009,48.78
x1,02/11/2009,43.95
x1,03/11/2009,35.08
x1,04/11/2009,31.16
x1,05/11/2009,61.28
x1,06/11/2009,80.83
x1,07/11/2009,65.21
x1,08/11/2009,45.05
x1,09/11/2009,57.84
x1,10/11/2009,36.82
x1,11/11/2009,43.22
x1,12/11/2009,57.78
x1,13/11/2009,37.24
x1,14/11/2009,33.35
x1,15/11/2009,38.47
x1,16/11/2009,17.74
x1,17/11/2009,32.78
x1,18/11/2009,17.79
x1,19/11/2009,31.68
x1,20/11/2009,19.64
x1,21/11/2009,12.89
x1,22/11/2009,27.9
x1,23/11/2009,22.44
x1,24/11/2009,14.19
x1,25/11/2009,16.55
x1,26/11/2009,22.13
x1,27/11/2009,10.8
x1,28/11/2009,13.66
x1,29/11/2009,18.15
x1,30/11/2009,19.12
x1,01/12/2009,9.7
x1,02/12/2009,8.95
x1,03/12/2009,12.59
x1,04/12/2009,6.84
x1,05/12/2009,22.63
x1,06/12/2009,14.76
x1,07/12/2009,14.36
x1,08/12/2009,6.98
x1,09/12/2009,8.31
x1,10/12/2009,7.73
x1,11/12/2009,6.06
x1,12/12/2009,19.47
x1,13/12/2009,9.68
x1,14/12/2009,8.39
x1,15/12/2009,7.52
x1,16/12/2009,8.43
x1,17/12/2009,11.35
x1,18/12/2009,9.63
x1,19/12/2009,15.31
x1,20/12/2009,17.65
x1,21/12/2009,38.77
x1,22/12/2009,16
x1,23/12/2009,21.88
x1,24/12/2009,11.83
x1,25/12/2009,11.99
x1,26/12/2009,9.06
x1,27/12/2009,10.31
x1,28/12/2009,54
x1,29/12/2009,-33.3
x1,30/12/2009,11.63
x1,31/12/2009,11.57
x1,01/01/2010,6.4
x1,02/01/2010,14.43
x1,03/01/2010,14.62
x1,04/01/2010,3.75
x1,05/01/2010,4.9
x1,06/01/2010,1.34
x1,07/01/2010,13.88
x1,08/01/2010,5.93
x1,09/01/2010,2.62
x1,10/01/2010,1.82
x1,11/01/2010,10.87
x1,12/01/2010,5.32
x1,13/01/2010,10.97
x1,14/01/2010,11.19
x1,15/01/2010,11.71
x1,16/01/2010,2.1
x1,17/01/2010,14.38
x1,18/01/2010,12.62
x1,19/01/2010,7.49
x1,20/01/2010,6.14
x1,21/01/2010,7.1
x1,22/01/2010,7.75
x1,23/01/2010,1.7
x1,24/01/2010,5.47
x1,25/01/2010,14.87
x1,26/01/2010,4.82
x1,27/01/2010,4.39
x1,28/01/2010,1.44
x1,29/01/2010,5.06
x1,30/01/2010,3.33
x1,31/01/2010,1.4
x1,01/02/2010,8.43
x1,02/02/2010,4.52
x1,03/02/2010,7.54
x1,04/02/2010,10.23
x1,05/02/2010,1.35
x1,06/02/2010,7.75
x1,07/02/2010,3.69
x1,08/02/2010,6.71
x1,09/02/2010,9.61
x1,10/02/2010,5.01
x1,11/02/2010,9.17
x1,12/02/2010,5.64
x1,13/02/2010,1.43
x1,14/02/2010,7.09
x1,15/02/2010,0.6
x1,16/02/2010,-2.79
x1,17/02/2010,3.87
x1,18/02/2010,5.47
x1,19/02/2010,1.62
x1,20/02/2010,3.11
x1,21/02/2010,3.35
x1,22/02/2010,4.17
x1,23/02/2010,5.63
x1,24/02/2010,4.31
x1,25/02/2010,5.65
x1,26/02/2010,-0.05
x1,27/02/2010,15.45
x1,28/02/2010,1.41
x1,01/03/2010,9.74
x1,02/03/2010,1.74
x1,03/03/2010,1.67
x1,04/03/2010,5.12
x1,05/03/2010,1.42
x1,06/03/2010,3.33
x1,07/03/2010,1.75
x1,08/03/2010,3.92
x1,09/03/2010,7.24
x1,10/03/2010,0.37
x1,11/03/2010,0.86
x1,12/03/2010,0.27
x1,13/03/2010,0.7
x1,14/03/2010,4.32
x1,15/03/2010,0.58
x1,16/03/2010,1.87
x1,17/03/2010,4.1
x1,18/03/2010,5.11
x1,19/03/2010,-0.85
x1,20/03/2010,-1.83
x1,21/03/2010,7.41
x1,22/03/2010,2.97
x1,23/03/2010,2.77
x1,24/03/2010,1.04
x1,25/03/2010,3.7
x1,26/03/2010,2.55
x1,27/03/2010,3.49
x1,28/03/2010,2.98
x1,29/03/2010,3.69
x1,30/03/2010,2.88
x1,31/03/2010,26.12
x1,01/04/2010,2.39
x1,02/04/2010,1.95
x1,03/04/2010,4.53
x1,04/04/2010,3.99
x1,05/04/2010,5.51
x1,06/04/2010,-0.45
x1,07/04/2010,3.13
x1,08/04/2010,5.83
x1,09/04/2010,5.73
x1,10/04/2010,4.06
x1,11/04/2010,6.9
x1,12/04/2010,5.44
x1,13/04/2010,4.65
x1,14/04/2010,8.84
x1,15/04/2010,6.38
x1,16/04/2010,19.94
x1,17/04/2010,3.36
x1,18/04/2010,3.85
x1,19/04/2010,2.85
x1,20/04/2010,1.15
x1,21/04/2010,2.17
x1,22/04/2010,3.4
x1,23/04/2010,4.32
x1,24/04/2010,7.51
x1,25/04/2010,4.31
x1,26/04/2010,0.72
x1,27/04/2010,1.7
x1,28/04/2010,10.41
x1,29/04/2010,7.2
x1,30/04/2010,7.96
x1,01/05/2010,4.55
x1,02/05/2010,12.25
x1,03/05/2010,7.14
x1,04/05/2010,5.53
x1,05/05/2010,2.43
x1,06/05/2010,4.61
x1,07/05/2010,6.23
x1,08/05/2010,4.73
x1,09/05/2010,5.46
x1,10/05/2010,2.74
x1,11/05/2010,3.42
x1,12/05/2010,3.16
x1,13/05/2010,3.05
x1,14/05/2010,5.68
x1,15/05/2010,6.41
x1,16/05/2010,6.27
x1,17/05/2010,10.71
x1,18/05/2010,13.36
x1,19/05/2010,13.05
x1,20/05/2010,11.7
x1,21/05/2010,13.11
x1,22/05/2010,7.71
x1,23/05/2010,22.25
x1,24/05/2010,8.07
x1,25/05/2010,18.2
x1,26/05/2010,19.36
x1,27/05/2010,25.84
x1,28/05/2010,23.43
x1,29/05/2010,83.58
x1,30/05/2010,88.83
x1,31/05/2010,4.91
x1,01/06/2010,17.22
x1,02/06/2010,12.79
x1,03/06/2010,10.58
x1,04/06/2010,29.89
x1,05/06/2010,11.95
x1,06/06/2010,25.65
x1,07/06/2010,13.29
x1,08/06/2010,16.85
x1,09/06/2010,15.41
x1,10/06/2010,12.36
x1,11/06/2010,23.28
x1,12/06/2010,34.35
x1,13/06/2010,27.84
x1,14/06/2010,64.68
x1,15/06/2010,15.07
x1,16/06/2010,54.55
x1,17/06/2010,74.83
x1,18/06/2010,26.29
x1,19/06/2010,62.53
x1,20/06/2010,68.18
x1,21/06/2010,20.16
x1,22/06/2010,26.88
x1,23/06/2010,24.21
x1,24/06/2010,19.66
x1,25/06/2010,34.4
x1,26/06/2010,46.66
x1,27/06/2010,84.4
x1,28/06/2010,80.81
x1,29/06/2010,50.99
x1,30/06/2010,48
x1,01/07/2010,73.12
x1,02/07/2010,46.71
x1,03/07/2010,43.62
x1,04/07/2010,50.2
x1,05/07/2010,40.19
x1,06/07/2010,26.7
x1,07/07/2010,53
x1,08/07/2010,67.67
x1,09/07/2010,68.18
x1,10/07/2010,74.89
x1,11/07/2010,61.48
x1,12/07/2010,90.34
x1,13/07/2010,51.5
x1,14/07/2010,67.08
x1,15/07/2010,53.42
x1,16/07/2010,46.4
x1,17/07/2010,52.45
x1,18/07/2010,162.57
x1,19/07/2010,170.67
x1,20/07/2010,154.84
x1,21/07/2010,105.84
x1,22/07/2010,132.75
x1,23/07/2010,94.29
x1,24/07/2010,73.4
x1,25/07/2010,59.72
x1,26/07/2010,102.7
x1,27/07/2010,173.07
x1,28/07/2010,99.94
x1,29/07/2010,71.68
x1,30/07/2010,78.37
x1,31/07/2010,47.85
x1,01/08/2010,104.15
x1,02/08/2010,96.43
x1,03/08/2010,120.28
x1,04/08/2010,165.01
x1,05/08/2010,160.99
x1,06/08/2010,172.72
x1,07/08/2010,135.93
x1,08/08/2010,131.8
x1,09/08/2010,138.1
x1,10/08/2010,121.42
x1,11/08/2010,120.79
x1,12/08/2010,72.1
x1,13/08/2010,108.4
x1,14/08/2010,75.16
x1,15/08/2010,113.35
x1,16/08/2010,127.53
x1,17/08/2010,97.96
x1,18/08/2010,137.13
x1,19/08/2010,210.29
x1,20/08/2010,204.36
x1,21/08/2010,246.12
x1,22/08/2010,277.47
x1,23/08/2010,243.32
x1,24/08/2010,141.85
x1,25/08/2010,195.88
x1,26/08/2010,175.73
x1,27/08/2010,219.46
x1,28/08/2010,248.63
x1,29/08/2010,149.41
x1,30/08/2010,244.57
x1,31/08/2010,50.86
x1,01/09/2010,162.06
x1,02/09/2010,138.55
x1,03/09/2010,111.55
x1,04/09/2010,220.98
x1,05/09/2010,170.4
x1,06/09/2010,125.14
x1,07/09/2010,118.09
x1,08/09/2010,165.1
x1,09/09/2010,133.13
x1,10/09/2010,151.2
x1,11/09/2010,126.01
x1,12/09/2010,121.66
x1,13/09/2010,90.53
x1,14/09/2010,89.67
x1,15/09/2010,76.48
x1,16/09/2010,96.88
x1,17/09/2010,134.82
x1,18/09/2010,134.56
x1,19/09/2010,154.53
x1,20/09/2010,145.34
x1,21/09/2010,150.38
x1,22/09/2010,149.97
x1,23/09/2010,116.06
x1,24/09/2010,104.88
x1,25/09/2010,198.01
x1,26/09/2010,198.06
x1,27/09/2010,297.82
x1,28/09/2010,270.5
x1,29/09/2010,278.84
x1,30/09/2010,178.7
x1,01/10/2010,159.45
x1,02/10/2010,132.38
x1,03/10/2010,119.41
x1,04/10/2010,92.93
x1,05/10/2010,131.83
x1,06/10/2010,79.09
x1,07/10/2010,72.47
x1,08/10/2010,71.84
x1,09/10/2010,71.66
x1,10/10/2010,57.98
x1,11/10/2010,57.96
x1,12/10/2010,64.24
x1,13/10/2010,51.42
x1,14/10/2010,70.02
x1,15/10/2010,42.51
x1,16/10/2010,35.47
x1,17/10/2010,35.92
x1,18/10/2010,42.38
x1,19/10/2010,35.87
x1,20/10/2010,36.09
x1,21/10/2010,35.9
x1,22/10/2010,35.76
x1,23/10/2010,29.04
x1,24/10/2010,43.8
x1,25/10/2010,17.94
x1,26/10/2010,30.39
x1,27/10/2010,33.65
x1,28/10/2010,31.66
x1,29/10/2010,30.78
x1,30/10/2010,17.04
x1,31/10/2010,46.14
x1,01/11/2010,23.24
x1,02/11/2010,31.11
x1,03/11/2010,12.83
x1,04/11/2010,18.46
x1,05/11/2010,25.28
x1,06/11/2010,22.63
x1,07/11/2010,21.7
x1,08/11/2010,19.54
x1,09/11/2010,29.29
x1,10/11/2010,15.66
x1,11/11/2010,29.42
x1,12/11/2010,13.65
x1,13/11/2010,22.88
x1,14/11/2010,25.14
x1,15/11/2010,22.96
x1,16/11/2010,31.4
x1,17/11/2010,30.61
x1,18/11/2010,25.04
x1,19/11/2010,17.15
x1,20/11/2010,8.59
x1,21/11/2010,14.47
x1,22/11/2010,10.61
x1,23/11/2010,24.13
x1,24/11/2010,19.21
x1,25/11/2010,7.59
x1,26/11/2010,25.47
x1,27/11/2010,13.33
x1,28/11/2010,23.88
x1,29/11/2010,12.37
x1,30/11/2010,18.3
x1,01/12/2010,14.42
x1,02/12/2010,36.39
x1,03/12/2010,15.44
x1,04/12/2010,-0.13
x1,05/12/2010,16.25
x1,06/12/2010,2.79
x1,07/12/2010,7.71
x1,08/12/2010,-4.87
x1,09/12/2010,17.72
x1,10/12/2010,22.32
x1,11/12/2010,31.8
x1,12/12/2010,0.5
x1,13/12/2010,18.28
x1,14/12/2010,14.1
x1,15/12/2010,13.61
x1,16/12/2010,19.85
x1,17/12/2010,16.14
x1,18/12/2010,14.32
x1,19/12/2010,15.91
x1,20/12/2010,6.83
x1,21/12/2010,7.37
x1,22/12/2010,11.1
x1,23/12/2010,5.71
x1,24/12/2010,10.31
x1,25/12/2010,0.85
x1,26/12/2010,1.5
x1,27/12/2010,12.15
x1,28/12/2010,25.58
x1,29/12/2010,14.66
x1,30/12/2010,5.07
x1,31/12/2010,15.21
x1,01/01/2011,14.84
x1,02/01/2011,8.67
x1,03/01/2011,8.09
x1,04/01/2011,10.68
x1,05/01/2011,10.97
x1,06/01/2011,15.96
x1,07/01/2011,9.05
x1,08/01/2011,14.92
x1,09/01/2011,3.77
x1,10/01/2011,8.81
x1,11/01/2011,11.98
x1,12/01/2011,14.53
x1,13/01/2011,13.63
x1,14/01/2011,7.03
x1,15/01/2011,17.3
x1,16/01/2011,21.19
x1,17/01/2011,13.2
x1,18/01/2011,3.14
x1,19/01/2011,11.26
x1,20/01/2011,8.68
x1,21/01/2011,-1.25
x1,22/01/2011,3.96
x1,23/01/2011,4.69
x1,24/01/2011,6.85
x1,25/01/2011,5.57
x1,26/01/2011,2.42
x1,27/01/2011,2.35
x1,28/01/2011,11.32
x1,29/01/2011,9.3
x1,30/01/2011,4.99
x1,31/01/2011,47.76
x1,01/02/2011,5.5
x1,02/02/2011,2.23
x1,03/02/2011,7.09
x1,04/02/2011,6.04
x1,05/02/2011,1.34
x1,06/02/2011,2.7
x1,07/02/2011,-51.22
x1,08/02/2011,57.93
x1,09/02/2011,58.66
x1,10/02/2011,-51.61
x1,11/02/2011,0.89
x1,12/02/2011,5.59
x1,13/02/2011,2.12
x1,14/02/2011,6.18
x1,15/02/2011,4.51
x1,16/02/2011,3.5
x1,17/02/2011,5.35
x1,18/02/2011,1.82
x1,19/02/2011,6.53
x1,20/02/2011,3.13
x1,21/02/2011,0.59
x1,22/02/2011,3.96
x1,23/02/2011,5.78
x1,24/02/2011,9
x1,25/02/2011,13.74
x1,26/02/2011,12.6
x1,27/02/2011,6.27
x1,28/02/2011,9.12
x1,01/03/2011,5.65
x1,02/03/2011,2.18
x1,03/03/2011,7.14
x1,04/03/2011,6.28
x1,05/03/2011,1.01
x1,06/03/2011,10.91
x1,07/03/2011,7.39
x1,08/03/2011,8.21
x1,09/03/2011,7.96
x1,10/03/2011,5.75
x1,11/03/2011,5.83
x1,12/03/2011,6.99
x1,13/03/2011,9.04
x1,14/03/2011,6.3
x1,15/03/2011,7.2
x1,16/03/2011,7.21
x1,17/03/2011,2.25
x1,18/03/2011,6.32
x1,19/03/2011,2.38
x1,20/03/2011,5.42
x1,21/03/2011,6.85
x1,22/03/2011,4.33
x1,23/03/2011,3.07
x1,24/03/2011,2.94
x1,25/03/2011,2.89
x1,26/03/2011,2.29
x1,27/03/2011,4.5
x1,28/03/2011,3.12
x1,29/03/2011,3.2
x1,30/03/2011,7.46
x1,31/03/2011,51.93
x1,01/04/2011,14.6
x1,02/04/2011,6.2
x1,03/04/2011,6.3
x1,04/04/2011,3.5
x1,05/04/2011,1
x1,06/04/2011,-3.8
x1,07/04/2011,4.1
x1,08/04/2011,5.9
x1,09/04/2011,3
x1,10/04/2011,6.1
x1,11/04/2011,4.5
x1,12/04/2011,6.9
x1,13/04/2011,1.7
x1,14/04/2011,0.4
x1,15/04/2011,9.1
x1,16/04/2011,-0.1
x1,17/04/2011,32
x1,18/04/2011,-7
x1,19/04/2011,11.6
x1,20/04/2011,13.6
x1,21/04/2011,21.3
x1,22/04/2011,-3.3
x1,23/04/2011,19.1
x1,24/04/2011,1.3
x1,25/04/2011,11.5
x1,26/04/2011,8.4
x1,27/04/2011,5.4
x1,28/04/2011,4
x1,29/04/2011,2.4
x1,30/04/2011,22.6
x1,01/05/2011,-5.08
x1,02/05/2011,3.02
x1,03/05/2011,4.29
x1,04/05/2011,2.64
x1,05/05/2011,4.4
x1,06/05/2011,4.61
x1,07/05/2011,4.15
x1,08/05/2011,2.86
x1,09/05/2011,9.07
x1,10/05/2011,3.56
x1,11/05/2011,2.33
x1,12/05/2011,12.05
x1,13/05/2011,7.25
x1,14/05/2011,4.89
x1,15/05/2011,7.21
x1,16/05/2011,5.36
x1,17/05/2011,5.03
x1,18/05/2011,3.59
x1,19/05/2011,2.96
x1,20/05/2011,6.65
x1,21/05/2011,8.18
x1,22/05/2011,3.06
x1,23/05/2011,3.25
x1,24/05/2011,6.16
x1,25/05/2011,2.28
x1,26/05/2011,3.48
x1,27/05/2011,4.72
x1,28/05/2011,3.07
x1,29/05/2011,5
x1,30/05/2011,-0.75
x1,31/05/2011,30.76
x1,01/06/2011,4.74
x1,02/06/2011,5.17
x1,03/06/2011,2.92
x1,04/06/2011,3.81
x1,05/06/2011,2.96
x1,06/06/2011,5.01
x1,07/06/2011,4.84
x1,08/06/2011,5.22
x1,09/06/2011,0.91
x1,10/06/2011,9.4
x1,11/06/2011,5.67
x1,12/06/2011,2.06
x1,13/06/2011,8.95
x1,14/06/2011,5.17
x1,15/06/2011,17.61
x1,16/06/2011,6.42
x1,17/06/2011,20.13
x1,18/06/2011,34.6
x1,19/06/2011,12.66
x1,20/06/2011,31.45
x1,21/06/2011,18.04
x1,22/06/2011,25.02
x1,23/06/2011,45.38
x1,24/06/2011,9.54
x1,25/06/2011,11.68
x1,26/06/2011,11.01
x1,27/06/2011,169.46
x1,28/06/2011,64.74
x1,29/06/2011,40.53
x1,30/06/2011,55.67
x1,01/07/2011,17.74
x1,02/07/2011,84.89
x1,03/07/2011,64.5
x1,04/07/2011,30.74
x1,05/07/2011,65.81
x1,06/07/2011,68.76
x1,07/07/2011,96.23
x1,08/07/2011,60.62
x1,09/07/2011,59.18
x1,10/07/2011,62.44
x1,11/07/2011,62.5
x1,12/07/2011,77.23
x1,13/07/2011,68.87
x1,14/07/2011,67.88
x1,15/07/2011,100.38
x1,16/07/2011,27.74
x1,17/07/2011,62.21
x1,18/07/2011,70.6
x1,19/07/2011,106.4
x1,20/07/2011,80.52
x1,21/07/2011,49.44
x1,22/07/2011,50.95
x1,23/07/2011,30.68
x1,24/07/2011,25.03
x1,25/07/2011,39.97
x1,26/07/2011,27.08
x1,27/07/2011,44.12
x1,28/07/2011,29.98
x1,29/07/2011,39.75
x1,30/07/2011,41.76
x1,31/07/2011,13.95
x1,01/08/2011,134.55
x1,02/08/2011,137.25
x1,03/08/2011,92.07
x1,04/08/2011,61.38
x1,05/08/2011,47.46
x1,06/08/2011,43.77
x1,07/08/2011,64.59
x1,08/08/2011,39.61
x1,09/08/2011,36.75
x1,10/08/2011,37.23
x1,11/08/2011,35.55
x1,12/08/2011,30.73
x1,13/08/2011,36.83
x1,14/08/2011,24.51
x1,15/08/2011,36.56
x1,16/08/2011,26.61
x1,17/08/2011,34.67
x1,18/08/2011,29.41
x1,19/08/2011,25.03
x1,20/08/2011,63.85
x1,21/08/2011,73.75
x1,22/08/2011,101.63
x1,23/08/2011,82.92
x1,24/08/2011,91.95
x1,25/08/2011,104.05
x1,26/08/2011,124.46
x1,27/08/2011,135.99
x1,28/08/2011,112.48
x1,29/08/2011,127.94
x1,30/08/2011,153.08
x1,31/08/2011,8.6
x1,01/09/2011,154.16
x1,02/09/2011,88.78
x1,03/09/2011,95.46
x1,04/09/2011,97.52
x1,05/09/2011,113.06
x1,06/09/2011,135.14
x1,07/09/2011,122.8
x1,08/09/2011,84.88
x1,09/09/2011,65.04
x1,10/09/2011,64.22
x1,11/09/2011,69.95
x1,12/09/2011,67.5
x1,13/09/2011,48.63
x1,14/09/2011,99.07
x1,15/09/2011,99.67
x1,16/09/2011,96.91
x1,17/09/2011,80.59
x1,18/09/2011,75.27
x1,19/09/2011,155.78
x1,20/09/2011,146.33
x1,21/09/2011,175.6
x1,22/09/2011,157.47
x1,23/09/2011,136.5
x1,24/09/2011,128.88
x1,25/09/2011,170.14
x1,26/09/2011,111.94
x1,27/09/2011,95.39
x1,28/09/2011,121.02
x1,29/09/2011,163.74
x1,30/09/2011,229.84
x1,01/10/2011,147.87
x1,02/10/2011,156.58
x1,03/10/2011,108.81
x1,04/10/2011,106.06
x1,05/10/2011,159.62
x1,06/10/2011,125.58
x1,07/10/2011,173.67
x1,08/10/2011,106.42
x1,09/10/2011,114.81
x1,10/10/2011,122.73
x1,11/10/2011,152.24
x1,12/10/2011,265.72
x1,13/10/2011,195.06
x1,14/10/2011,162.63
x1,15/10/2011,140.43
x1,16/10/2011,155.29
x1,17/10/2011,149
x1,18/10/2011,166.66
x1,19/10/2011,155.08
x1,20/10/2011,125.89
x1,21/10/2011,90.28
x1,22/10/2011,96.59
x1,23/10/2011,72.73
x1,24/10/2011,72.96
x1,25/10/2011,52.01
x1,26/10/2011,52.53
x1,27/10/2011,60.76
x1,28/10/2011,54.98
x1,29/10/2011,53.23
x1,30/10/2011,40.5
x1,31/10/2011,50.83
x1,01/11/2011,40.26
x1,02/11/2011,39.03
x1,03/11/2011,43.8
x1,04/11/2011,46.47
x1,05/11/2011,45.32
x1,06/11/2011,20.08
x1,07/11/2011,35.48
x1,08/11/2011,41.55
x1,09/11/2011,39.94
x1,10/11/2011,19.91
x1,11/11/2011,32.97
x1,12/11/2011,27.15
x1,13/11/2011,26.9
x1,14/11/2011,26.85
x1,15/11/2011,25.83
x1,16/11/2011,22.4
x1,17/11/2011,27.46
x1,18/11/2011,23.95
x1,19/11/2011,24.9
x1,20/11/2011,4.7
x1,21/11/2011,20.43
x1,22/11/2011,20.18
x1,23/11/2011,25.98
x1,24/11/2011,23.12
x1,25/11/2011,23.01
x1,26/11/2011,22.85
x1,27/11/2011,11.51
x1,28/11/2011,22.97
x1,29/11/2011,21.21
x1,30/11/2011,22.02
x1,01/12/2011,16.47
x1,02/12/2011,18.6
x1,03/12/2011,20.29
x1,04/12/2011,6.64
x1,05/12/2011,20.48
x1,06/12/2011,20.33
x1,07/12/2011,22.55
x1,08/12/2011,15.57
x1,09/12/2011,15.41
x1,10/12/2011,20.81
x1,11/12/2011,10.68
x1,12/12/2011,11.82
x1,13/12/2011,18.73
x1,14/12/2011,28.3
x1,15/12/2011,13.96
x1,16/12/2011,8.4
x1,17/12/2011,17.68
x1,18/12/2011,11.07
x1,19/12/2011,14.93
x1,20/12/2011,5.11
x1,21/12/2011,10.2
x1,22/12/2011,9.93
x1,23/12/2011,10.65
x1,24/12/2011,8.54
x1,25/12/2011,6.45
x1,26/12/2011,5.21
x1,27/12/2011,1.58
x1,28/12/2011,2.47
x1,29/12/2011,13.34
x1,30/12/2011,8.93
x1,31/12/2011,14.15
x1,01/01/2012,10.78
x1,02/01/2012,8.09
x1,03/01/2012,12.99
x1,04/01/2012,15.14
x1,05/01/2012,13.83
x1,06/01/2012,5.37
x1,07/01/2012,3.7
x1,08/01/2012,12.72
x1,09/01/2012,5.9
x1,10/01/2012,19.54
x1,11/01/2012,10.61
x1,12/01/2012,13.21
x1,13/01/2012,6.21
x1,14/01/2012,9.02
x1,15/01/2012,7.2
x1,16/01/2012,9.87
x1,17/01/2012,6.62
x1,18/01/2012,6.94
x1,19/01/2012,6.19
x1,20/01/2012,8.02
x1,21/01/2012,2.31
x1,22/01/2012,7.74
x1,23/01/2012,8.19
x1,24/01/2012,10.63
x1,25/01/2012,9.11
x1,26/01/2012,11.81
x1,27/01/2012,6.35
x1,28/01/2012,10.27
x1,29/01/2012,7.02
x1,30/01/2012,8.85
x1,31/01/2012,48.08
x1,01/02/2012,9.01
x1,02/02/2012,7.06
x1,03/02/2012,-7.46
x1,04/02/2012,8.62
x1,05/02/2012,2.51
x1,06/02/2012,2.56
x1,07/02/2012,-0.18
x1,08/02/2012,9.23
x1,09/02/2012,1.53
x1,10/02/2012,21.97
x1,11/02/2012,8.3
x1,12/02/2012,7.06
x1,13/02/2012,5.42
x1,14/02/2012,14.84
x1,15/02/2012,7.75
x1,16/02/2012,14.63
x1,17/02/2012,8.46
x1,18/02/2012,9.26
x1,19/02/2012,10.01
x1,20/02/2012,14.54
x1,21/02/2012,5.52
x1,22/02/2012,7.93
x1,23/02/2012,5.43
x1,24/02/2012,9.05
x1,25/02/2012,6.29
x1,26/02/2012,11.14
x1,27/02/2012,7.56
x1,28/02/2012,4.67
x1,29/02/2012,4.88
x1,01/03/2012,8.21
x1,02/03/2012,7.08
x1,03/03/2012,-0.51
x1,04/03/2012,11.24
x1,05/03/2012,2.65
x1,06/03/2012,4
x1,07/03/2012,1.71
x1,08/03/2012,5.32
x1,09/03/2012,4.27
x1,10/03/2012,4.52
x1,11/03/2012,6.64
x1,12/03/2012,5.2
x1,13/03/2012,2.36
x1,14/03/2012,1.84
x1,15/03/2012,1.12
x1,16/03/2012,5.19
x1,17/03/2012,3.21
x1,18/03/2012,3.2
x1,19/03/2012,5.49
x1,20/03/2012,0.74
x1,21/03/2012,8.54
x1,22/03/2012,1.92
x1,23/03/2012,4.22
x1,24/03/2012,10.21
x1,25/03/2012,2.68
x1,26/03/2012,4.09
x1,27/03/2012,3.16
x1,28/03/2012,-2.67
x1,29/03/2012,13.26
x1,30/03/2012,6.78
x1,31/03/2012,49.55
x1,01/04/2012,6.28
x1,02/04/2012,2.56
x1,03/04/2012,2.57
x1,04/04/2012,0.87
x1,05/04/2012,5.12
x1,06/04/2012,10.31
x1,07/04/2012,5.38
x1,08/04/2012,5.49
x1,09/04/2012,6.29
x1,10/04/2012,2.52
x1,11/04/2012,3.4
x1,12/04/2012,2.96
x1,13/04/2012,3.45
x1,14/04/2012,6.45
x1,15/04/2012,0.66
x1,16/04/2012,-1.31
x1,17/04/2012,0.97
x1,18/04/2012,6.68
x1,19/04/2012,2.2
x1,20/04/2012,9.62
x1,21/04/2012,5.06
x1,22/04/2012,-40.87
x1,23/04/2012,43.91
x1,24/04/2012,7.22
